Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1984 Winter Olympics,Male,Mark Mallen•Huck,Mark•Huck,"2 August 1957 in Evanston, Illinois (USA)",,United States,87218,182 cm / 82 kg,"Northbrook Speedskating Club, Northbrook (USA)",,,,,,
1980 Winter Olympics,Male,Jan Petrus Leonardus•Janssen,Jan•Janssen,"17 October 1952 in Chicago Heights, Illinois (USA)",,Netherlands,87477,183 cm / 79 kg,"Heerenveen Flyers, Heerenveen (NED)",,,,,,
1972 Winter Olympics,Male,Gary Michael•Jonland,Gary•Jonland,"21 June 1952 in Chicago, Illinois (USA)",,United States,87632,183 cm / 84 kg,Mt. Prospect Skating Club,,,,,,
1964 Winter Olympics,Male,"Ronald Bert ""Ron""•Joseph",Ron•Joseph,"9 October 1944 in Chicago, Illinois (USA)",,United States,87650,159 cm / 73 kg,"Chicago Figure Skating Club, Glenview (USA)",,,,,,
1924 Winter Olympics,Male,Harry Hubert•Kaskey,Harry•Kaskey,"15 September 1902 in Chicago, Illinois (USA)","21 August 1992 in Sarasota, Florida (USA)",United States,87824,,"Alverno Athletic Association, Chicago (USA)",,,,,,
1948 Winter Olympics,Male,Sverre•Lassen-Urdahl,Sverre•Lassen-Urdahl,"17 February 1913 in Lake Forest, Illinois (USA)","31 December 2005 in Oslo, Oslo (NOR)",Norway,89447,,"Asker Skiklubb, Asker (NOR)",,,,,,
1988 Winter Olympics,Male,"Stephen James ""Steven""•Maher",Steven•Maher,"29 November 1962 in Evanston, Illinois (USA)",,United States,92050,,,,,,,,
1928 Winter Olympics,Male,Henry Charles•Martineau (Schwab-),Henry•Martineau,"24 December 1904 in Chicago, Illinois (USA)","23 February 1972 in near Sankt Moritz, Graubünden (SUI)",Great Britain,92181,,,,,,,,
1972 Winter Olympics,Male,"Joseph Turner ""Joe""•McNulty",Joe•McNulty,"9 September 1949 in Chicago, Illinois (USA)",,United States,95334,180 cm / 66 kg,"Middlebury College Panthers, Middlebury (USA)",,,,,,
1960 Winter Olympics,Male,Keith Edward•Meyer,Keith•Meyer,"20 June 1938 in Geneva, Illinois (USA)","25 July 2010 in Wilmington, North Carolina (USA)",United States,95413,,Glen Ellyn Amateur Athletic Association,,,,,,
