Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1988 Summer Olympics,Male,Kevin Yoshimi•Asano,Kevin•Asano,"20 April 1963 in ?, Hawaii (USA)",,United States,33431,162 cm / 60 kg,,,,,,,
1972 Summer Olympics; 1976 Summer Olympics,Male,"Patrick Mitsugi ""Pat""•Burris",Pat•Burris,"28 December 1950 in Alea, Hawaii (USA)",,United States,33533,177 cm / 70 kg,Orange Kodokan,,,,,,
1996 Summer Olympics,Male,"Clifton S. ""Cliff""•Sunada",Cliff•Sunada,"18 May 1971 in Honolulu, Hawaii (USA)",,United States,34424,60 kg,"Olympic Training Center, Colorado Springs",,,,,,
1988 Summer Olympics,Male,Jonathan Dehe•Sakovich,Jonathan•Sakovich,"26 June 1970 in Hilo, Hawaii (USA)",,Guam,48030,178 cm / 74 kg,"Saipan Swim Club, Saipan (NMI)",,,,,,
1968 Summer Olympics,Female,Kristina•Moir,Kristina•Moir,"10 April 1951 in ?, Hawaii (USA)",,Puerto Rico,49879,170 cm / 59 kg,,,,,,,
1948 Summer Olympics,Female,Thelma Hildegard•Kalama (-Aiu),Thelma•Kalama,"24 March 1931 in Honolulu, Hawaii (USA)","17 May 1999 in Honolulu, Hawaii (USA)",United States,51077,,Hawaii Swim Club,Keko,,,,,
1952 Summer Olympics,Female,Evelyn Tokue•Kawamoto (-Konno),Evelyn•Kawamoto,"17 September 1933 in Honolulu, Hawaii (USA)","22 January 2017 in ?, Hawaii (USA)",United States,51078,,Hawaii Swim Club,,,,,,
1968 Summer Olympics,Female,"Rachel Kealaonapua ""Keala""•O'Sullivan (-Watson)",Keala•O'Sullivan,"3 November 1950 in Honolulu, Hawaii (USA)",,United States,51144,165 cm / 57 kg,Punahou Swim Club,,,,,,
1984 Summer Olympics; 1988 Summer Olympics,Female,Tracie Lehuanani•Ruiz-Conforto,Tracie•Ruiz-Conforto,"4 February 1963 in Honolulu, Hawaii (USA)",,United States,51173,162 cm / 55 kg,"Arizona Wildcats, Tucson (USA)",,,,,,
1924 Summer Olympics,Female,Mariechen M.•Wehselau (-Jackson),Mariechen•Wehselau,"15 May 1906 in Honolulu, Hawaii (USA)","12 July 1992 in Honolulu, Hawaii (USA)",United States,51233,,"Outrigger Canoe Club, Honolulu (USA)",Squeaky,,,,,
1952 Summer Olympics,Male,"Richard Fitch ""Dick""•Cleveland",Dick•Cleveland,"21 September 1929 in Honolulu, Hawaii (USA)","27 July 2002 in Kailua-Kona, Hawaii (USA)",United States,51295,,"The Ohio State Buckeyes, Columbus (USA)",Spoofy,,,,,
1924 Summer Olympics,Male,"Samuel Alapai ""Sam""•Kahanamoku",Sam•Kahanamoku,"4 November 1902 in Honolulu, Hawaii (USA)","26 April 1966 in Honolulu, Hawaii (USA)",United States,51428,,"Hui Nalu Club, Honolulu (USA)",,,,,,
1924 Summer Olympics,Male,Duke Paoa Kahino Makoe Hulikohoa•Kahanamoku,Duke•Kahanamoku,"24 August 1890 in Honolulu, Hawaii (USA)","22 January 1968 in Honolulu, Hawaii (USA)",United States,51429,,"LAAC, Los Angeles (USA)",,,,,,
1932 Summer Olympics,Male,Maiola•Kalili,Maiola•Kalili,"3 November 1909 in Honolulu, Hawaii (USA)","23 August 1972 in Los Angeles, California (USA)",United States,51431,,"Los Angeles Allied Athletic Club, Los Angeles (USA)",,,,,,
1932 Summer Olympics,Male,Manuella•Kalili,Manuella•Kalili,"2 November 1912 in Honolulu, Hawaii (USA)","14 September 1969 in Honolulu, Hawaii (USA)",United States,51432,,"Los Angeles Allied Athletic Club, Los Angeles (USA)",,,,,,
1924 Summer Olympics,Male,Warren Daniels•Kealoha,Warren•Kealoha,"3 March 1903 in Honolulu, Hawaii (USA)","8 September 1972 in Honolulu, Hawaii (USA)",United States,51437,,"Hui Makani Swim Club, (USA)",,,,,,
1952 Summer Olympics; 1956 Summer Olympics,Male,Ford Hiroshi•Konno,Ford•Konno,"1 January 1933 in Honolulu, Hawaii (USA)",,United States,51449,167 cm / 68 kg,"US Army, (USA)",,,,,,
1924 Summer Olympics,Male,Henry K.•Luning,Henry•Luning,"24 January 1905 in Honolulu, Hawaii (USA)","13 September 1965 in Honolulu, Hawaii (USA)",United States,51471,,"Hui Makani Swim Club, (USA)",,,,,,
1956 Summer Olympics,Male,"George Helela•Onekea, Jr.",George•Onekea,"25 March 1939 in Honolulu, Hawaii (USA)",,United States,51513,174 cm / 75 kg,Iolani High School,,,,,,
1952 Summer Olympics; 1956 Summer Olympics,Male,"Yoshinobu ""Yoshi""•Oyakawa",Yoshi•Oyakawa,"9 August 1933 in Kona, Hawaii (USA)",,United States,51516,169 cm / 70 kg,Hawaii Swim Club,,,,,,
