Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1976 Summer Olympics,Male,"Leonard ""Leon""•Spinks, Jr.",Leon•Spinks,"11 July 1953 in St. Louis, Missouri (USA)","5 February 2021 in Henderson, Nevada (USA)",United States,8778,183 cm / 81 kg,,Neon Leon,,,,,
1976 Summer Olympics,Male,Michael•Spinks,Michael•Spinks,"22 July 1956 in St. Louis, Missouri (USA)",,United States,8779,188 cm / 75 kg,,Jinx,,,,,
1924 Summer Olympics,Male,"Frederic Holdredge•Bontecou, Sr.",Frederic•Bontecou,"30 November 1893 in Kansas City, Missouri (USA)","17 September 1959 in Millbrook, New York (USA)",United States,11647,,"US Army, (USA)",,,,,,
1924 Summer Olympics; 1928 Summer Olympics,Male,Frank Leslie•Carr,Frank•Carr,"26 September 1893 in Savannah, Missouri (USA)","4 September 1981 in San Carlos, California (USA)",United States,11732,,"US Army, (USA)",,,,,,
1960 Summer Olympics,Male,David Vernon•Lurie,David•Lurie,"18 November 1939 in St. Louis, Missouri (USA)",,United States,12345,171 cm / 65 kg,,,,,,,
1928 Summer Olympics,Male,"Adolphus Worrell•Roffe, Sr.",Adolphus•Roffe,"6 November 1890 in Independence, Missouri (USA)","31 December 1968 in Houston, Missouri (USA)",United States,12635,,"US Army, (USA)",,,,,,
1952 Summer Olympics; 1960 Summer Olympics,Male,"Walter Goodwin•Staley, Jr.",Walter•Staley,"20 October 1932 in St. Louis, Missouri (USA)","10 October 2010 in Mexico, Missouri (USA)",United States,12781,185 cm / 70 kg,Olympians,,,,,,
1956 Summer Olympics,Male,"Joseph Harry ""Joe""•Becker",Joe•Becker,"14 September 1931 in St. Louis, Missouri (USA)","11 June 2014 in Naples, Florida (USA)",United States,13546,176 cm / 69 kg,"St. Louis Cycling Club, St. Louis (USA)",,,,,,
1924 Summer Olympics,Male,John Said•Boulicault,John•Boulicault,"27 June 1906 in St. Louis, Missouri (USA)","11 July 1985 in Sparks, Nevada (USA)",United States,13663,,"St. Louis Cycling Club, St. Louis (USA)",,,,,,
1968 Summer Olympics; 1972 Summer Olympics; 1976 Summer Olympics,Male,John Kennedy•Howard,John•Howard,"16 August 1947 in Springfield, Missouri (USA)",,United States,14795,187 cm / 73 kg,Indy USA/Cool Gear-Exxon,,,,,,
1948 Summer Olympics,Male,"Alfred Chester•Nelsen, Jr.","Chester•Nelsen, Jr.","2 August 1922 in St. Louis, Missouri (USA)","25 December 2018 in Elsberry, Missouri (USA)",United States,15830,,"St. Louis Cycling Club, St. Louis (USA)",,,,,,
1964 Summer Olympics,Male,"Donald Robert ""Don""•Nelsen",Don•Nelsen,"4 September 1944 in St. Louis, Missouri (USA)",,United States,15831,173 cm / 66 kg,"St. Louis Cycling Club, St. Louis (USA)",,,,,,
1956 Summer Olympics,Male,"Erhard M. ""Butch""•Neumann",Butch•Neumann,"1 September 1932 in St. Louis, Missouri (USA)","28 January 2002 in Draper, Utah (USA)",United States,15844,183 cm / 77 kg,"St. Louis Cycling Club, St. Louis (USA)",Butch,,,,,
1992 Summer Olympics,Male,"James Howard ""Jim""•Pollak",Jim•Pollak,"6 October 1963 in St. Louis, Missouri (USA)",,United States,16172,178 cm / 71 kg,,,,,,,
1976 Summer Olympics,Male,Marc Courtney•Thompson,Marc•Thompson,"27 June 1953 in Kansas City, Missouri (USA)",,United States,16837,183 cm / 72 kg,SRC/Michaels,,,,,,
1956 Summer Olympics,Male,George Edward•Van Meter,George•Van Meter,"23 August 1932 in St. Louis, Missouri (USA)","15 November 2007 in Bakersfield, California (USA)",United States,17012,183 cm / 82 kg,"St. Louis Cycling Club, St. Louis (USA)",,,,,,
1988 Summer Olympics,Female,Mary Elizabeth•Koboldt,Mary•Koboldt,"18 March 1964 in St. Louis, Missouri (USA)",,United States,20352,160 cm / 54 kg,,,,,,,
1924 Summer Olympics,Male,Burke (Macdonald Osborne-)•Boyce,Burke•Boyce,"19 June 1901 in St. Louis, Missouri (USA)","15 December 1969 in Flagstaff, Arizona (USA)",United States,23664,,,,,,,,
1972 Summer Olympics,Male,Martin Jay•Davis,Martin•Davis,"7 September 1937 in St. Louis, Missouri (USA)","10 January 2022 in Zeeland, Noord-Brabant (NED)",United States,23688,177 cm / 68 kg,"Salle Csiszar, Philadelphia (USA)",,,,,,
1984 Summer Olympics; 1988 Summer Olympics,Male,"John Albert ""Johnny""•Moreau",John•Moreau,"10 April 1951 in Kansas City, Missouri (USA)",,United States,23762,175 cm / 66 kg,U.S. Modern Pentathlon Training Center,"""Johnny""",,,,,
