Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
2000 Summer Olympics; 2004 Summer Olympics; 2008 Summer Olympics,Male,Adam McCright•Nelson,Adam•Nelson,"7 July 1975 in Atlanta, Georgia (USA)",,United States,89155,183 cm / 120 kg,"Nike, Beaverton (USA) / Birchfield Harriers, Birmingham (GBR)",,,,,,
2000 Summer Olympics,Male,Antonio•Pettigrew,Antonio•Pettigrew,"3 November 1967 in Macon, Georgia (USA)","9 August 2010 in Apex, North Carolina (USA)",United States,89158,183 cm / 76 kg,Reebok Running Club,,,,,,
2000 Summer Olympics; 2004 Summer Olympics,Male,Dwight D.•Phillips,Dwight•Phillips,"1 October 1977 in Decatur, Georgia (USA)",,United States,89159,185 cm / 73 kg,"Nike, Beaverton (USA)",,,,,,
2000 Summer Olympics; 2004 Summer Olympics; 2008 Summer Olympics; 2012 Summer Olympics,Male,"Angelo F.•Taylor, Jr.",Angelo•Taylor,"29 December 1978 in Albany, Georgia (USA)",,United States,89170,188 cm / 84 kg,"Nike, Beaverton (USA)",,,,,,
2000 Summer Olympics; 2004 Summer Olympics; 2008 Summer Olympics,Male,Terrence R.•Trammell,Terrence•Trammell,"23 November 1978 in Atlanta, Georgia (USA)",,United States,89172,188 cm / 84 kg,"Mizuno Track Club, Osaka (JPN)",,,,,,
2000 Summer Olympics,Male,Michael Brent•Abernathy,Brent•Abernathy,"23 September 1977 in Atlanta, Georgia (USA)",,United States,89730,182 cm / 84 kg,"Syracuse Chiefs, Syracuse (USA)",,,,,,
2000 Summer Olympics,Male,Sean Patrick•Burroughs,Sean•Burroughs,"12 September 1980 in Atlanta, Georgia (USA)",,United States,89733,188 cm / 91 kg,"Mobile BayBears, Mobile (USA)",,,,,,
2000 Summer Olympics,Male,Jeffrey Adam•Everett,Adam•Everett,"5 February 1977 in Austell, Georgia (USA)",,United States,89736,182 cm / 75 kg,"New Orleans Zephyrs, Metairie (USA)",,,,,,
2000 Summer Olympics; 2008 Summer Olympics,Female,DeLisha Lachell•Milton-Jones,DeLisha•Milton-Jones,"11 September 1974 in Jesup, Georgia (USA)",,United States,90092,185 cm / 84 kg,"Los Angeles Sparks, Los Angeles (USA)",,,,,,
2000 Summer Olympics; 2004 Summer Olympics,Male,"Matthew McLeod ""Matt""•Taylor",Matt•Taylor,"23 April 1970 in Atlanta, Georgia (USA)",,United States,90280,177 cm / 79 kg,,,,,,,
2000 Summer Olympics,Male,"Thomas White ""Tommy""•Mulkey",Tommy•Mulkey,"16 October 1972 in Atlanta, Georgia (USA)",,United States,90539,185 cm / 81 kg,The Zaxby's Cycling Team,,,,,,
2000 Summer Olympics; 2004 Summer Olympics,Female,Julie Lynne•Black-Burns Richards,Julie•Black-Burns Richards,"26 September 1970 in Newnan, Georgia (USA)",,United States,90742,170 cm / 54 kg,,,,,,,
2000 Summer Olympics,Male,"Joshua David ""Josh""•Wolff",Josh•Wolff,"25 February 1977 in Stone Mountain, Georgia (USA)",,United States,91212,172 cm / 72 kg,"Chicago Fire, Chicago (USA)",,,,,,
