Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1972 Summer Olympics,Male,"Chadwick Stanley ""Chad""•Rudolph",Chad•Rudolph,"22 January 1948 in Seattle, Washington (USA)",,United States,40852,193 cm / 93 kg,"Lake Washington RC, Seattle (USA)",,,,,,
1972 Summer Olympics,Male,Charles Eric•Ruthford,Charles•Ruthford,"26 September 1950 in Yakima, Washington (USA)",,United States,40854,201 cm / 93 kg,"Lake Washington RC, Seattle (USA)",,,,,,
1960 Summer Olympics,Male,John Anthony•Sayre,John•Sayre,"1 April 1936 in Tacoma, Washington (USA)",9 November 2023,United States,40861,193 cm / 88 kg,"Lake Washington RC, Seattle (USA)",,,,,,
1996 Summer Olympics,Male,Jason A.•Scott,Jason•Scott,"11 February 1970 in Seattle, Washington (USA)",,United States,40866,195 cm / 94 kg,,,,,,,
1948 Summer Olympics,Male,Justus Ketchum•Smith,Justus•Smith,"28 March 1922 in Spokane, Washington (USA)","20 November 2013 in York, Pennsylvania (USA)",United States,40878,,"California Golden Bears, Berkeley (USA)",,,,,,
1984 Summer Olympics,Male,John Stuart•Stillings,John•Stillings,"23 July 1955 in Sedro-Woolley, Washington (USA)",,United States,40891,174 cm / 50 kg,"Vesper Boat Club, Philadelphia (USA)",,,,,,
1960 Summer Olympics,Male,"Alfred Elmont ""Monte""•Stocker, Jr.",Monte•Stocker,"27 December 1931 in Seattle, Washington (USA)","15 July 2008 in Tacoma, Washington (USA)",United States,40892,188 cm / 83 kg,"Lake Washington RC, Seattle (USA)",,,,,,
1952 Summer Olympics,Male,"Alvin Edmund ""Al""•Ulbrickson, Jr.",Al•Ulbrickson,"10 October 1930 in Seattle, Washington (USA)","6 July 2012 in Seattle, Washington (USA)",United States,40913,,"Washington Huskies, Seattle (USA)",,,,,,
1952 Summer Olympics,Male,Richard Wayne•Wahlstrom,Richard•Wahlstrom,"8 November 1931 in Seattle, Washington (USA)","18 December 2003 in Edmonds, Washington (USA)",United States,40920,,"Washington Huskies, Seattle (USA)",,,,,,
1956 Summer Olympics; 1960 Summer Olympics,Male,"Richard Donald ""Rusty""•Wailes",Rusty•Wailes,"21 March 1936 in Seattle, Washington (USA)","11 October 2002 in Seattle, Washington (USA)",United States,40921,197 cm / 88 kg,"Lake Washington RC, Seattle (USA)",,,,,,
1948 Summer Olympics,Male,Warren DeHaven•Westlund,Warren•Westlund,"20 August 1926 in Olympia, Washington (USA)","13 February 1992 in Seattle, Washington (USA)",United States,40930,,"Washington Huskies, Seattle (USA)",,,,,,
1936 Summer Olympics,Male,"John Galbraith ""Johnny""•White",Johnny•White,"16 May 1916 in Seattle, Washington (USA)","16 March 1997 in Bellevue, Washington (USA)",United States,40931,,"Washington Huskies, Seattle (USA)",,,,,,
1948 Summer Olympics,Male,"Robert Ide ""Bob""•Will",Bob•Will,"20 April 1925 in Seattle, Washington (USA)","14 October 2019 in Seattle, Washington (USA)",United States,40933,,"Washington Huskies, Seattle (USA)",,,,,,
1968 Summer Olympics,Male,"Raymond Garfield•Wright, II",Raymond•Wright,"20 May 1947 in Seattle, Washington (USA)",,United States,40939,186 cm / 87 kg,Eastern Development Clinic,,,,,,
1960 Summer Olympics,Male,"Michael Alan ""Mike""•Yonker",Mike•Yonker,"12 November 1940 in Seattle, Washington (USA)",,United States,40941,190 cm / 88 kg,"Lake Washington RC, Seattle (USA)",,,,,,
